ticket_id,text,text_clean,category,language,channel,annotator_confidence
LBL-04880,Una be thieves! I go report una everywhere online.,Una be thieves! I go report una everywhere online.,abuse,pcm,social,0.83
LBL-03710,My order is showing as stuck in transit for 14 days.,My order is showing as stuck in transit for 14 days.,delivery,en,chat,0.81
LBL-04619,I have been waiting 12 days. This is completely unacceptable.,I have been waiting 12 days. This is completely unacceptable.,abuse,en,chat,0.92
LBL-04269,The live chat support was excellent today. Thank you. 😤,The live chat support was excellent today. Thank you. 😤,feedback,en,chat,0.73
LBL-03523,Ẹ jọ̀ọ́ dahùn sí ìbéèrè mi ní kíákíá.,Ẹ jọ̀ọ́ dahùn sí ìbéèrè mi ní kíákíá.,delivery,yo,chat,0.76
LBL-04135,YOUR HELP CENTRE ARTICLES ARE OUTDATED AND NOT HELPFUL!!!,YOUR HELP CENTRE ARTICLES ARE OUTDATED AND NOT HELPFUL!!!,feedback,en,social,0.89
LBL-03603,My express delivery took 14 days instead of next-day.,My express delivery took 14 days instead of next-day.,delivery,en,chat,0.82
LBL-00714,I have been trying to access my account since last week with no success.,I have been trying to access my account since last week with no success.,account,en,social,0.91
LBL-04187,The onboarding process was smooth and the product works well.,The onboarding process was smooth and the product works well.,feedback,en,email,0.77
LBL-02215,I cannot upload photos. The upload button does nothing.,I cannot upload photos. The upload button does nothing.,technical,en,social,1.0
LBL-02924,I cannot download my data export. The link says 'file not found'!!!,I cannot download my data export. The link says 'file not found'!!!,technical,en,email,0.99
LBL-01811,"My invoice shows ₦10,000 but we agreed on ₦20,000.","My invoice shows ₦10,000 but we agreed on ₦20,000.",billing,en,email,0.85
LBL-03487,I need to change my delivery address before dispatch.,I need to change my delivery address before dispatch.,delivery,en,chat,0.96
LBL-03142,I cannot upload photos. The upload button does nothing. 👎,I cannot upload photos. The upload button does nothing. 👎,technical,en,chat,0.73
LBL-01828,I cancelled my subscription 13 days ago but was still charged.,I cancelled my subscription 13 days ago but was still charged.,billing,en,email,0.99
LBL-01156,I don try 10 times to enter my account. E no gree.,I don try 10 times to enter my account. E no gree.,account,pcm,email,0.82
LBL-01325,"I cancelled my subscription but una still charge ₦10,000 this month.","I cancelled my subscription but una still charge ₦10,000 this month.",billing,mixed,email,0.84
LBL-04313,I love the new features but the performance has got worse.,I love the new features but the performance has got worse.,feedback,en,email,0.79
LBL-00511,The app dey crash every time on my iPhone 14. Very frustrating.,The app dey crash every time on my iPhone 14. Very frustrating.,account,mixed,email,0.96
LBL-01681,My discount code was not applied at checkout. I paid full price.,My discount code was not applied at checkout. I paid full price.,billing,en,email,0.88
LBL-00500,I cannot reset my password. The link expires immediately.,I cannot reset my password. The link expires immediately.,account,en,email,0.83
LBL-04537,The product is excellent but the mobile app needs improvement.,The product is excellent but the mobile app needs improvement.,feedback,en,email,0.85
LBL-01857,"I did not authorise a charge of ₦1,000 on my account.","I did not authorise a charge of ₦1,000 on my account.",billing,en,email,0.98
LBL-01389,"I need an invoice for ₦50,000 paid on 22 July 2025 for tax purposes!!!","I need an invoice for ₦50,000 paid on 22 July 2025 for tax purposes!!!",billing,en,email,0.79
LBL-03720,NA JIRA KWANA 7 AMMA BABU AMSA.,NA JIRA KWANA 7 AMMA BABU AMSA.,delivery,ha,email,0.87
LBL-02387,The app dey crash every time on my Samsung S23. Very frustrating.,The app dey crash every time on my Samsung S23. Very frustrating.,technical,mixed,email,0.74
LBL-03237,I received the wrong item in my order ORD-895265.,I received the wrong item in my order ORD-895265.,delivery,en,chat,0.93
LBL-01541,Abeg my account has been locked for 12 days. I can't login at all.,Abeg my account has been locked for 12 days. I can't login at all.,billing,mixed,email,0.95
LBL-01218,This is unacceptable! 3 days and my issue has not been resolved.,This is unacceptable! 3 days and my issue has not been resolved.,billing,mixed,email,0.88
LBL-02682,I cannot download my data export. The link says 'file not found'. 😭😭,I cannot download my data export. The link says 'file not found'. 😭😭,technical,en,chat,0.99
LBL-02994,Video calls keep dropping after 30 minutes.,Video calls keep dropping after 30 minutes.,technical,en,email,0.77
LBL-01192,Una system block my account. I never do anything wrong. 😤😤,Una system block my account. I never do anything wrong. 😤😤,account,pcm,email,0.95
LBL-01543,Ìṣòro ìmọ̀ẹ̀rọ wà nínú ẹ̀rọ amúnisìn yín.,Ìṣòro ìmọ̀ẹ̀rọ wà nínú ẹ̀rọ amúnisìn yín.,billing,yo,chat,0.86
LBL-03302,My order is showing as stuck in transit for 2 days!!!,My order is showing as stuck in transit for 2 days!!!,delivery,en,email,0.73
LBL-03325,My express delivery took 1 days instead of next-day.,My express delivery took 1 days instead of next-day.,delivery,en,social,0.83
LBL-02540,The app dey crash every time I open am for my Android 13.,The app dey crash every time I open am for my Android 13.,technical,pcm,social,0.89
LBL-00954,I cannot access my account. The password reset email never arrives.,I cannot access my account. The password reset email never arrives.,account,en,social,0.73
LBL-04331,PLEASE ADD DARK MODE — MANY USERS HAVE BEEN ASKING FOR THIS. abeg,PLEASE ADD DARK MODE — MANY USERS HAVE BEEN ASKING FOR THIS. abeg,feedback,pcm,chat,0.82
LBL-00733,ACCOUNT LOCKED AFTER 7 FAILED LOGIN ATTEMPTS. PLEASE HELP.,ACCOUNT LOCKED AFTER 7 FAILED LOGIN ATTEMPTS. PLEASE HELP.,account,en,social,0.88
LBL-01157,I no fit enter my account at all at all. Password reset no dey work!!!,I no fit enter my account at all at all. Password reset no dey work!!!,account,pcm,email,0.96
LBL-03295,I need to change my delivery address before dispatch!!!,I need to change my delivery address before dispatch!!!,delivery,pcm,chat,0.8
LBL-02983,The search function returns no results even for obvious queries.,The search function returns no results even for obvious queries.,technical,en,social,0.76
LBL-02157,I need an invoice for ₦500 paid on 29 May 2025 for tax purposes!!!,I need an invoice for ₦500 paid on 29 May 2025 for tax purposes!!!,billing,en,email,0.77
LBL-01063,Account locked after 8 failed login attempts. Please help.,Account locked after 8 failed login attempts. Please help.,account,en,email,0.73
LBL-02617,I CANNOT DOWNLOAD MY DATA EXPORT. THE LINK SAYS 'FILE NOT FOUND'!!!,I CANNOT DOWNLOAD MY DATA EXPORT. THE LINK SAYS 'FILE NOT FOUND'!!!,technical,en,email,0.96
LBL-01168,Two-factor code no dey reach my phone. I no fit login. o,Two-factor code no dey reach my phone. I no fit login. o,account,pcm,email,0.74
LBL-03223,My order ORD-193821 was supposed to arrive 4 days ago.,My order ORD-193821 was supposed to arrive 4 days ago.,delivery,en,email,0.8
LBL-03637,The estimated delivery date has been pushed back three times.,The estimated delivery date has been pushed back three times.,delivery,pcm,email,0.77
LBL-02939,Ìṣòro ìmọ̀ẹ̀rọ wà nínú ẹ̀rọ amúnisìn yín.,Ìṣòro ìmọ̀ẹ̀rọ wà nínú ẹ̀rọ amúnisìn yín.,technical,yo,social,0.92
LBL-04492,PLEASE ADD DARK MODE — MANY USERS HAVE BEEN ASKING FOR THIS.,PLEASE ADD DARK MODE — MANY USERS HAVE BEEN ASKING FOR THIS.,feedback,en,email,0.82
LBL-03141,The app crashes every time I open it on Samsung S23.,The app crashes every time I open it on Samsung S23.,technical,en,social,0.79
LBL-00144,My account suspend without reason. Abeg e don do.,My account suspend without reason. Abeg e don do.,account,pcm,email,0.74
LBL-03578,My parcel arrived damaged. I need a replacement or refund.,My parcel arrived damaged. I need a replacement or refund.,delivery,en,chat,0.78
LBL-02783,Search no dey find anything. Even simple word no dey show result.,Search no dey find anything. Even simple word no dey show result.,technical,pcm,email,0.79
LBL-00718,"Abeg o, my account don lock since 12 days. Make una help me.","Abeg o, my account don lock since 12 days. Make una help me.",account,pcm,email,0.9
LBL-01820,"THE REFUND OF ₦2,500 I REQUESTED 8 DAYS AGO HAS NOT ARRIVED.","THE REFUND OF ₦2,500 I REQUESTED 8 DAYS AGO HAS NOT ARRIVED.",billing,en,email,0.88
LBL-02503,Notification stop working after update wey una do last week.,Notification stop working after update wey una do last week.,technical,pcm,chat,0.97
LBL-04361,Your help centre articles are outdated and not helpful!!!,Your help centre articles are outdated and not helpful!!!,feedback,en,chat,0.78
LBL-04172,Your customer service team resolved my issue quickly. Very happy.,Your customer service team resolved my issue quickly. Very happy.,feedback,pcm,chat,0.72
LBL-00396,I am unable to change my registered email address.,I am unable to change my registered email address.,account,en,email,0.82
LBL-04837,The worst company I have ever dealt with. Absolutely disgusting.,The worst company I have ever dealt with. Absolutely disgusting.,abuse,en,social,0.8
LBL-04493,Ìṣòro ìmọ̀ẹ̀rọ wà nínú ẹ̀rọ amúnisìn yín.,Ìṣòro ìmọ̀ẹ̀rọ wà nínú ẹ̀rọ amúnisìn yín.,feedback,yo,email,0.92
LBL-01366,"I need receipt for ₦50,000 wey I pay. Make una send am. 😭","I need receipt for ₦50,000 wey I pay. Make una send am. 😭",billing,pcm,email,0.85
LBL-04559,Abeg refund my ₦500 — the service I paid for was not delivered!!!,Abeg refund my ₦500 — the service I paid for was not delivered!!!,feedback,mixed,social,0.8
LBL-00596,I am unable to change my registered email address.,I am unable to change my registered email address.,account,en,email,0.85
LBL-03953,I love the new features but the performance has got worse.,I love the new features but the performance has got worse.,feedback,pcm,email,0.84
LBL-02915,The website does not load on Chrome. I have cleared my cache.,The website does not load on Chrome. I have cleared my cache.,technical,en,social,0.97
LBL-02327,The website does not load on Opera Mini. I have cleared my cache. 💔💔,The website does not load on Opera Mini. I have cleared my cache. 💔💔,technical,en,email,0.88
LBL-03767,My package was delivered to the wrong address. 😠,My package was delivered to the wrong address. 😠,delivery,en,chat,0.73
LBL-03441,My order is showing as stuck in transit for 8 days. 🙏🙏,My order is showing as stuck in transit for 8 days. 🙏🙏,delivery,en,social,1.0
LBL-03852,The tracking page shows 'delivered' but nothing arrived.,The tracking page shows 'delivered' but nothing arrived.,delivery,pcm,chat,0.93
LBL-04133,My tracking shows delivered but nothing arrived at my address.,My tracking shows delivered but nothing arrived at my address.,feedback,mixed,chat,0.83
LBL-04592,Your customer service team resolved my issue quickly. Very happy.,Your customer service team resolved my issue quickly. Very happy.,feedback,en,chat,0.84
LBL-02144,My bank shows a charge from your company but I have no receipt. 🙏,My bank shows a charge from your company but I have no receipt. 🙏,billing,en,social,0.89
LBL-01572,"I need an invoice for ₦50,000 paid on 03 March 2025 for tax purposes.","I need an invoice for ₦50,000 paid on 03 March 2025 for tax purposes.",billing,en,chat,0.94
LBL-04080,I love the new features but the performance has got worse.,I love the new features but the performance has got worse.,feedback,en,chat,0.82
LBL-01123,MY PROFILE DON DISAPPEAR. ALL MY SETTINGS DON GO.,MY PROFILE DON DISAPPEAR. ALL MY SETTINGS DON GO.,account,pcm,email,0.85
LBL-02787,Notification stop working after update wey una do last week.,Notification stop working after update wey una do last week.,technical,pcm,email,0.81
LBL-02968,UNA CUSTOMER SERVICE NO PICK CALL. I'VE BEEN WAITING 13 DAYS FOR RESPONSE.,UNA CUSTOMER SERVICE NO PICK CALL. I'VE BEEN WAITING 13 DAYS FOR RESPONSE.,technical,mixed,email,0.92
LBL-02505,I cannot download my data export. The link says 'file not found'.,I cannot download my data export. The link says 'file not found'.,technical,en,chat,0.85
