post_id,text,language,sentiment,city,platform,date
SNT-01792,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,pcm,negative,Abuja,twitter,2025-06-28
SNT-01793,Abeg I don tire. 8 days of nothing.,en,negative,Kano,twitter,2025-06-29
SNT-01794,Requesting update on the refund process for order ORD-532730.,en,neutral,Port Harcourt,instagram,2025-06-08
SNT-01795,Terrible experience from start to finish. Will not return.,en,negative,Lagos,facebook,2025-06-04
SNT-01796,The issue was resolved very quickly. Excellent service.,en,positive,Abuja,twitter,2025-06-04
SNT-01797,Una don receive my email? I need status update.,pcm,neutral,Lagos,facebook,2025-06-06
SNT-01798,The issue was resolved very quickly. Excellent service.,en,positive,Lagos,twitter,2025-06-05
SNT-01799,Ìṣòro mi ti yanjú. Mo dúpẹ́ lọ́wọ́ yín.,en,positive,Port Harcourt,instagram,2025-06-02
SNT-01800,Abeg I don tire. 4 days of nothing.,en,negative,Kano,twitter,2025-06-28
SNT-01801,I am impressed by how fast the team responded to my complaint.,en,positive,Abuja,instagram,2025-06-11
SNT-01802,The issue was resolved very quickly. Excellent service.,mixed,positive,Abuja,instagram,2025-06-15
SNT-01803,The issue was resolved very quickly. Excellent service.,en,positive,Lagos,twitter,2025-06-20
SNT-01804,Please let me know the status of my request.,en,neutral,Port Harcourt,instagram,2025-06-10
SNT-01805,Finally sorted! The agent was very professional and helpful.,en,positive,Kano,facebook,2025-06-24
SNT-01806,I have submitted the required documents as requested.,pcm,neutral,Lagos,facebook,2025-06-09
SNT-01807,I am very disappointed with the level of service here.,pcm,negative,Lagos,instagram,2025-06-05
SNT-01808,Outstanding customer support. Will definitely recommend.,en,positive,Lagos,twitter,2025-06-05
SNT-01809,My refund arrived. Thank you for the quick turnaround.,en,positive,Abuja,instagram,2025-06-14
SNT-01810,The new update fixed all my issues. Great improvement.,en,positive,Abuja,facebook,2025-06-15
SNT-01811,Terrible experience from start to finish. Will not return.,en,negative,Kano,twitter,2025-06-04
SNT-01812,My ticket number is ORD-557374. Awaiting your response.,pcm,neutral,Lagos,instagram,2025-06-13
SNT-01813,I am very disappointed with the level of service here.,yo,negative,Lagos,twitter,2025-06-13
SNT-01814,The issue was resolved very quickly. Excellent service.,pcm,positive,Abuja,twitter,2025-06-07
SNT-01815,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,ha,negative,Ibadan,instagram,2025-06-05
SNT-01816,Una don receive my email? I need status update.,mixed,neutral,Lagos,instagram,2025-06-29
SNT-01817,Outstanding customer support. Will definitely recommend.,pcm,positive,Lagos,twitter,2025-06-15
SNT-01818,This is the worst customer service I have ever experienced.,ha,negative,Lagos,facebook,2025-06-10
SNT-01819,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,en,negative,Lagos,instagram,2025-06-01
SNT-01820,Abeg I don tire. 12 days of nothing.,en,negative,Lagos,twitter,2025-06-13
SNT-01821,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,pcm,negative,Lagos,instagram,2025-06-22
SNT-01822,I was told to wait 4 days. It has now been 4 days.,yo,neutral,Lagos,twitter,2025-06-08
SNT-01823,My refund arrived. Thank you for the quick turnaround.,en,positive,Lagos,twitter,2025-06-09
SNT-01824,Can you confirm whether the issue has been escalated?,en,neutral,Port Harcourt,twitter,2025-06-30
SNT-01825,My complaint has been ignored for 6 days.,mixed,negative,Lagos,facebook,2025-06-02
SNT-01826,I have submitted the required documents as requested.,pcm,neutral,Lagos,instagram,2025-06-06
SNT-01827,I am following up on my complaint from 12 days ago.,en,neutral,Ibadan,twitter,2025-06-07
SNT-01828,Please let me know the status of my request.,en,neutral,Abuja,instagram,2025-06-20
SNT-01829,My refund arrived. Thank you for the quick turnaround.,en,positive,Lagos,instagram,2025-06-22
SNT-01830,This is the worst customer service I have ever experienced.,en,negative,Lagos,twitter,2025-06-22
SNT-01831,Still waiting. No response. Very frustrated.,en,negative,Abuja,twitter,2025-06-18
SNT-01832,Still not resolved after 4 days. This is unacceptable.,en,negative,Port Harcourt,instagram,2025-06-10
SNT-01833,Can you confirm whether the issue has been escalated?,en,neutral,Port Harcourt,facebook,2025-06-13
SNT-01834,I am impressed by how fast the team responded to my complaint.,en,positive,Lagos,instagram,2025-06-13
SNT-01835,Requesting update on the refund process for order ORD-227848.,en,neutral,Lagos,instagram,2025-06-23
SNT-01836,Ìṣòro mi ti yanjú. Mo dúpẹ́ lọ́wọ́ yín.,en,positive,Lagos,instagram,2025-06-26
SNT-01837,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,en,negative,Abuja,instagram,2025-06-13
SNT-01838,E don fix. Una be the best! Thank you so much.,en,positive,Ibadan,instagram,2025-06-13
SNT-01839,I am impressed by how fast the team responded to my complaint.,en,positive,Lagos,facebook,2025-06-17
SNT-01840,Still waiting. No response. Very frustrated.,pcm,negative,Lagos,twitter,2025-06-04
SNT-01841,Requesting update on the refund process for order ORD-658508.,en,neutral,Abuja,instagram,2025-06-08
SNT-01842,I am impressed by how fast the team responded to my complaint.,en,positive,Abuja,instagram,2025-06-07
SNT-01843,Abeg e don work now. Una try well well. God bless.,pcm,positive,Abuja,instagram,2025-06-14
SNT-01844,Still waiting. No response. Very frustrated.,pcm,negative,Lagos,twitter,2025-06-09
SNT-01845,Abeg e don work now. Una try well well. God bless.,pcm,positive,Port Harcourt,twitter,2025-06-14
SNT-01846,Still waiting. No response. Very frustrated.,en,negative,Lagos,instagram,2025-06-13
SNT-01847,This is the worst customer service I have ever experienced.,mixed,negative,Lagos,facebook,2025-06-05
SNT-01848,Abeg I don tire. 13 days of nothing.,en,negative,Lagos,instagram,2025-06-29
SNT-01849,This is the worst customer service I have ever experienced.,en,negative,Lagos,instagram,2025-06-15
SNT-01850,Still not resolved after 8 days. This is unacceptable.,pcm,negative,Kano,instagram,2025-06-24
SNT-01851,My ticket number is ORD-376238. Awaiting your response.,mixed,neutral,Lagos,twitter,2025-06-22
SNT-01852,My complaint has been ignored for 5 days.,pcm,negative,Port Harcourt,twitter,2025-06-27
SNT-01853,I was told to wait 2 days. It has now been 2 days.,pcm,neutral,Lagos,facebook,2025-06-23
SNT-01854,This service has gone downhill. 3 years customer and this?,pcm,negative,Lagos,twitter,2025-06-11
SNT-01855,Can you confirm whether the issue has been escalated?,en,neutral,Ibadan,instagram,2025-06-03
SNT-01856,Ìṣòro mi ti yanjú. Mo dúpẹ́ lọ́wọ́ yín.,en,positive,Kano,instagram,2025-06-03
SNT-01857,I am impressed by how fast the team responded to my complaint.,en,positive,Lagos,facebook,2025-06-19
SNT-01858,Una don receive my email? I need status update.,en,neutral,Kano,instagram,2025-06-16
SNT-01859,This is the worst customer service I have ever experienced.,pcm,negative,Lagos,facebook,2025-06-25
SNT-01860,Finally sorted! The agent was very professional and helpful.,pcm,positive,Lagos,facebook,2025-06-30
SNT-01861,E no fix at all. Una be waste of time. Very bad experience.,en,negative,Lagos,instagram,2025-06-23
SNT-01862,I have submitted the required documents as requested.,en,neutral,Lagos,twitter,2025-06-01
SNT-01863,Very smooth experience. The app works perfectly now.,pcm,positive,Lagos,twitter,2025-06-26
SNT-01864,This is the worst customer service I have ever experienced.,pcm,negative,Kano,twitter,2025-06-05
SNT-01865,This service has gone downhill. 3 years customer and this?,mixed,negative,Ibadan,instagram,2025-06-17
SNT-01866,Still waiting. No response. Very frustrated.,en,negative,Ibadan,twitter,2025-06-29
SNT-01867,Very smooth experience. The app works perfectly now.,pcm,positive,Kano,facebook,2025-06-22
SNT-01868,I was told to wait 13 days. It has now been 13 days.,pcm,neutral,Abuja,twitter,2025-06-23
SNT-01869,Finally sorted! The agent was very professional and helpful.,en,positive,Kano,facebook,2025-06-17
SNT-01870,Still not resolved after 5 days. This is unacceptable.,mixed,negative,Lagos,twitter,2025-06-21
SNT-01871,The new update fixed all my issues. Great improvement.,pcm,positive,Lagos,instagram,2025-06-10
SNT-01872,I have submitted the required documents as requested.,ha,neutral,Ibadan,instagram,2025-06-25
SNT-01873,I am impressed by how fast the team responded to my complaint.,en,positive,Abuja,instagram,2025-06-22
SNT-01874,I am impressed by how fast the team responded to my complaint.,en,positive,Lagos,twitter,2025-06-05
SNT-01875,This is the worst customer service I have ever experienced.,en,negative,Abuja,instagram,2025-06-30
SNT-01876,Can you confirm whether the issue has been escalated?,en,neutral,Lagos,twitter,2025-06-19
SNT-01877,I have submitted the required documents as requested.,en,neutral,Lagos,facebook,2025-06-02
SNT-01878,Terrible experience from start to finish. Will not return.,en,negative,Lagos,twitter,2025-06-10
SNT-01879,My complaint has been ignored for 1 days.,yo,negative,Ibadan,twitter,2025-06-20
SNT-01880,Terrible experience from start to finish. Will not return.,en,negative,Kano,twitter,2025-06-28
SNT-01881,This is the worst customer service I have ever experienced.,en,negative,Kano,twitter,2025-06-03
SNT-01882,This service has gone downhill. 5 years customer and this?,en,negative,Ibadan,instagram,2025-06-19
SNT-01883,Abeg I don tire. 2 days of nothing.,pcm,negative,Lagos,twitter,2025-06-09
SNT-01884,Can you confirm whether the issue has been escalated?,en,neutral,Lagos,twitter,2025-06-18
SNT-01885,The issue was resolved very quickly. Excellent service.,mixed,positive,Lagos,instagram,2025-06-28
SNT-01886,Una don receive my email? I need status update.,en,neutral,Abuja,twitter,2025-06-05
SNT-01887,Finally sorted! The agent was very professional and helpful.,en,positive,Port Harcourt,twitter,2025-06-19
SNT-01888,Terrible experience from start to finish. Will not return.,mixed,negative,Lagos,facebook,2025-06-21
SNT-01889,I have submitted the required documents as requested.,en,neutral,Abuja,twitter,2025-06-24
SNT-01890,Terrible experience from start to finish. Will not return.,pcm,negative,Abuja,twitter,2025-06-14
SNT-01891,I am very disappointed with the level of service here.,mixed,negative,Abuja,facebook,2025-06-01
SNT-01892,I am very disappointed with the level of service here.,pcm,negative,Lagos,twitter,2025-06-25
SNT-01893,E don fix. Una be the best! Thank you so much.,en,positive,Ibadan,facebook,2025-06-17
SNT-01894,Finally sorted! The agent was very professional and helpful.,en,positive,Port Harcourt,twitter,2025-06-26
SNT-01895,I am very disappointed with the level of service here.,pcm,negative,Lagos,instagram,2025-06-13
SNT-01896,Very smooth experience. The app works perfectly now.,pcm,positive,Lagos,twitter,2025-06-27
SNT-01897,This is the worst customer service I have ever experienced.,pcm,negative,Port Harcourt,instagram,2025-06-27
SNT-01898,Finally sorted! The agent was very professional and helpful.,en,positive,Kano,twitter,2025-06-05
SNT-01899,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,pcm,negative,Lagos,twitter,2025-06-18
SNT-01900,I am impressed by how fast the team responded to my complaint.,mixed,positive,Lagos,twitter,2025-06-22
SNT-01901,I am impressed by how fast the team responded to my complaint.,en,positive,Abuja,facebook,2025-06-19
SNT-01902,My complaint has been ignored for 4 days.,ha,negative,Abuja,instagram,2025-06-04
SNT-01903,Still waiting. No response. Very frustrated.,en,negative,Kano,facebook,2025-06-07
SNT-01904,E no fix at all. Una be waste of time. Very bad experience.,en,negative,Port Harcourt,facebook,2025-06-03
SNT-01905,I have submitted the required documents as requested.,pcm,neutral,Port Harcourt,twitter,2025-06-09
SNT-01906,Outstanding customer support. Will definitely recommend.,en,positive,Port Harcourt,twitter,2025-06-12
SNT-01907,Una don receive my email? I need status update.,en,neutral,Abuja,twitter,2025-06-03
SNT-01908,Abeg I don tire. 8 days of nothing.,en,negative,Port Harcourt,twitter,2025-06-08
SNT-01909,Outstanding customer support. Will definitely recommend.,en,positive,Lagos,twitter,2025-06-22
SNT-01910,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,yo,negative,Port Harcourt,twitter,2025-06-01
SNT-01911,Can you confirm whether the issue has been escalated?,en,neutral,Port Harcourt,instagram,2025-06-04
SNT-01912,I am following up on my complaint from 10 days ago.,en,neutral,Abuja,facebook,2025-06-01
SNT-01913,Please let me know the status of my request.,mixed,neutral,Abuja,twitter,2025-06-24
SNT-01914,Terrible experience from start to finish. Will not return.,en,negative,Lagos,twitter,2025-06-28
SNT-01915,Una don receive my email? I need status update.,en,neutral,Abuja,twitter,2025-06-27
SNT-01916,I am very disappointed with the level of service here.,yo,negative,Port Harcourt,instagram,2025-06-03
SNT-01917,Requesting update on the refund process for order ORD-466176.,en,neutral,Lagos,instagram,2025-06-04
SNT-01918,E no fix at all. Una be waste of time. Very bad experience.,pcm,negative,Lagos,twitter,2025-06-08
SNT-01919,E don fix. Una be the best! Thank you so much.,mixed,positive,Abuja,instagram,2025-06-27
SNT-01920,Still waiting. No response. Very frustrated.,en,negative,Abuja,twitter,2025-06-23
SNT-01921,I am very disappointed with the level of service here.,ha,negative,Lagos,twitter,2025-06-19
SNT-01922,I have submitted the required documents as requested.,en,neutral,Abuja,twitter,2025-06-09
SNT-01923,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,en,negative,Lagos,instagram,2025-06-29
SNT-01924,I am following up on my complaint from 6 days ago.,mixed,neutral,Lagos,facebook,2025-06-29
SNT-01925,I have submitted the required documents as requested.,pcm,neutral,Abuja,twitter,2025-06-18
SNT-01926,Please let me know the status of my request.,en,neutral,Lagos,facebook,2025-06-10
SNT-01927,I have submitted the required documents as requested.,ha,neutral,Lagos,instagram,2025-06-26
SNT-01928,Can you confirm whether the issue has been escalated?,en,neutral,Kano,instagram,2025-06-18
SNT-01929,Abeg e don work now. Una try well well. God bless.,mixed,positive,Kano,twitter,2025-06-06
SNT-01930,This service has gone downhill. 2 years customer and this?,pcm,negative,Lagos,twitter,2025-06-15
SNT-01931,Abeg e don work now. Una try well well. God bless.,mixed,positive,Port Harcourt,instagram,2025-06-22
SNT-01932,I am following up on my complaint from 1 days ago.,pcm,neutral,Lagos,instagram,2025-06-11
SNT-01933,Please let me know the status of my request.,pcm,neutral,Lagos,instagram,2025-06-21
SNT-01934,This service has gone downhill. 8 years customer and this?,pcm,negative,Lagos,facebook,2025-06-24
SNT-01935,My ticket number is ORD-603529. Awaiting your response.,en,neutral,Lagos,instagram,2025-06-28
SNT-01936,I was told to wait 4 days. It has now been 4 days.,en,neutral,Kano,twitter,2025-06-29
SNT-01937,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,en,negative,Lagos,facebook,2025-06-30
SNT-01938,I have submitted the required documents as requested.,yo,neutral,Port Harcourt,twitter,2025-06-20
SNT-01939,Abeg I don tire. 6 days of nothing.,pcm,negative,Lagos,facebook,2025-06-01
SNT-01940,Finally sorted! The agent was very professional and helpful.,yo,positive,Lagos,instagram,2025-06-24
SNT-01941,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,pcm,negative,Abuja,twitter,2025-06-20
SNT-01942,Abeg I don tire. 2 days of nothing.,pcm,negative,Abuja,twitter,2025-06-22
SNT-01943,Outstanding customer support. Will definitely recommend.,en,positive,Lagos,twitter,2025-06-16
SNT-01944,The issue was resolved very quickly. Excellent service.,en,positive,Ibadan,facebook,2025-06-02
SNT-01945,I am very disappointed with the level of service here.,ha,negative,Abuja,twitter,2025-06-20
SNT-01946,This is the worst customer service I have ever experienced.,en,negative,Lagos,facebook,2025-06-22
SNT-01947,This service has gone downhill. 5 years customer and this?,pcm,negative,Port Harcourt,twitter,2025-06-18
SNT-01948,My ticket number is ORD-861883. Awaiting your response.,en,neutral,Ibadan,twitter,2025-06-29
